,Road type,Road ID,Scenario Length,Vehicle_in_front,vehicle_in_adjcent_lane,vehicle_in_opposite_lane,vehicle_in_front_two_wheeled,vehicle_in_adjacent_two_wheeled,vehicle_in_opposite_two_wheeled,time of day,weather,Number of People,Target Speed,Trees in scenario,Buildings in Scenario,task,f1,f2,f3,f4,f5
5808,3,3,0,0,1,0,1,0,1,2,6,0,2,1,1,2,0.780695652173913,1.0,1.0,1.0,1.0
5809,3,3,0,0,1,0,1,0,1,2,6,0,2,1,1,2,0.7817391304347826,1.0,1.0,1.0,1.0
5810,3,3,0,0,1,0,1,0,1,2,6,0,2,1,1,2,0.7837391304347826,1.0,1.0,1.0,1.0
5811,3,3,0,0,1,0,1,0,1,2,6,0,2,1,1,2,0.7773043478260869,1.0,1.0,1.0,1.0
5812,3,3,0,0,1,0,1,0,1,2,6,0,2,1,1,2,0.7779130434782608,1.0,1.0,1.0,1.0
5813,3,3,0,0,1,0,1,0,1,2,6,0,2,1,1,2,0.7818260869565217,1.0,1.0,1.0,1.0
5814,3,3,0,0,1,0,1,0,1,2,6,0,2,1,1,2,0.7797391304347826,1.0,1.0,1.0,1.0
5815,3,3,0,0,1,0,1,0,1,2,6,0,2,1,1,2,0.7766086956521738,1.0,1.0,1.0,1.0
5816,3,3,0,0,1,0,1,0,1,2,6,0,2,1,1,2,0.7777391304347826,1.0,1.0,1.0,1.0
5817,3,3,0,0,0,1,0,1,1,1,4,1,4,1,1,0,0.9983478260869565,1.0,1.0,1.0,1.0
5818,3,3,0,0,0,1,0,1,1,1,4,1,4,1,1,0,0.995304347826087,1.0,1.0,1.0,1.0
5819,3,3,0,0,0,1,0,1,1,1,4,1,4,1,1,0,0.9984347826086957,1.0,1.0,1.0,1.0
5820,3,3,0,0,0,1,0,1,1,1,4,1,4,1,1,0,0.9990434782608696,1.0,1.0,1.0,1.0
5821,3,3,0,0,0,1,0,1,1,1,4,1,4,1,1,0,0.9993913043478261,1.0,1.0,1.0,1.0
5822,3,3,0,0,0,1,0,1,1,1,4,1,4,1,1,0,0.9987826086956522,1.0,1.0,1.0,1.0
5823,3,3,0,0,0,1,0,1,1,1,4,1,4,1,1,0,0.9971304347826087,1.0,1.0,1.0,1.0
5824,3,3,0,0,0,1,0,1,1,1,4,1,4,1,1,0,0.959391304347826,1.0,1.0,1.0,1.0
5825,3,3,0,0,0,1,0,1,1,1,4,1,4,1,1,0,0.9995652173913043,1.0,1.0,1.0,1.0
5826,0,3,0,0,0,1,1,1,1,2,4,1,3,1,1,0,0.884,1.0,1.0,1.0,1.0
5827,0,3,0,0,0,1,1,1,1,2,4,1,3,1,1,0,0.884,1.0,1.0,1.0,1.0
5828,0,3,0,0,0,1,1,1,1,2,4,1,3,1,1,0,0.884,1.0,1.0,1.0,1.0
5829,0,3,0,0,0,1,1,1,1,2,4,1,3,1,1,0,0.884,1.0,1.0,1.0,1.0
5830,0,3,0,0,0,1,1,1,1,2,4,1,3,1,1,0,0.884,1.0,1.0,1.0,1.0
5831,0,3,0,0,0,1,1,1,1,2,4,1,3,1,1,0,0.884,1.0,1.0,1.0,1.0
5832,0,3,0,0,0,1,1,1,1,2,4,1,3,1,1,0,0.884,1.0,1.0,1.0,1.0
5833,0,3,0,0,0,1,1,1,1,2,4,1,3,1,1,0,0.884,1.0,1.0,1.0,1.0
5834,0,3,0,0,0,1,1,1,1,2,4,1,3,1,1,0,0.884,1.0,1.0,1.0,1.0
5835,0,3,0,0,0,1,1,1,1,2,4,1,3,1,1,0,0.884,1.0,1.0,1.0,1.0
5836,2,2,0,1,0,1,1,0,0,0,0,1,3,1,1,0,0.5855652173913043,0.03,1.0,1.0,1.0
5837,2,2,0,1,0,1,1,0,0,0,0,1,3,1,1,0,0.7374782608695651,0.02,1.0,1.0,1.0
5838,2,2,0,1,0,1,1,0,0,0,0,1,3,1,1,0,0.7249565217391304,0.02,1.0,1.0,1.0
5839,2,2,0,1,0,1,1,0,0,0,0,1,3,1,1,0,0.7374782608695651,0.02,1.0,1.0,1.0
5840,2,2,0,1,0,1,1,0,0,0,0,1,3,1,1,0,0.7140869565217391,0.01,1.0,1.0,1.0
5841,2,2,0,1,0,1,1,0,0,0,0,1,3,1,1,0,0.46904347826086945,0.02,1.0,1.0,1.0
5842,2,2,0,1,0,1,1,0,0,0,0,1,3,1,1,0,0.48617391304347823,-0.13,1.0,1.0,1.0
5843,2,2,0,1,0,1,1,0,0,0,0,1,3,1,1,0,0.7423478260869565,0.02,1.0,1.0,1.0
5844,2,2,0,1,0,1,1,0,0,0,0,1,3,1,1,0,0.7393913043478261,0.01,1.0,1.0,1.0
5845,0,0,0,1,1,1,0,0,0,1,5,1,3,1,1,0,0.9851304347826086,1.0,1.0,1.0,1.0
5846,0,0,0,1,1,1,0,0,0,1,5,1,3,1,1,0,0.968,1.0,1.0,1.0,1.0
5847,0,0,0,1,1,1,0,0,0,1,5,1,3,1,1,0,0.9683478260869565,1.0,1.0,1.0,1.0
5848,0,0,0,1,1,1,0,0,0,1,5,1,3,1,1,0,0.9851304347826086,1.0,1.0,1.0,1.0
5849,0,0,0,1,1,1,0,0,0,1,5,1,3,1,1,0,0.9812173913043478,1.0,1.0,1.0,1.0
5850,0,0,0,1,1,1,0,0,0,1,5,1,3,1,1,0,0.9546956521739131,1.0,1.0,1.0,1.0
5851,0,0,0,1,1,1,0,0,0,1,5,1,3,1,1,0,0.9610434782608696,1.0,1.0,1.0,1.0
5852,0,0,0,1,1,1,0,0,0,1,5,1,3,1,1,0,0.9851304347826086,1.0,1.0,1.0,1.0
5853,0,0,0,1,1,1,0,0,0,1,5,1,3,1,1,0,0.9851304347826086,1.0,1.0,1.0,1.0
5854,0,0,0,1,1,1,0,0,0,1,5,1,3,1,1,0,0.9851304347826086,1.0,1.0,1.0,1.0
5855,2,1,0,0,0,1,1,1,0,1,2,0,4,1,1,0,0.5449565217391303,1.0,1.0,1.0,1.0
5856,2,1,0,0,0,1,1,1,0,1,2,0,4,1,1,0,0.552695652173913,1.0,1.0,1.0,1.0
5857,2,1,0,0,0,1,1,1,0,1,2,0,4,1,1,0,0.6106956521739131,1.0,1.0,1.0,1.0
5858,2,1,0,0,0,1,1,1,0,1,2,0,4,1,1,0,0.544695652173913,1.0,1.0,1.0,1.0
5859,2,1,0,0,0,1,1,1,0,1,2,0,4,1,1,0,0.529391304347826,1.0,1.0,1.0,1.0
5860,2,1,0,0,0,1,1,1,0,1,2,0,4,1,1,0,0.5498260869565217,1.0,1.0,1.0,1.0
5861,2,1,0,0,0,1,1,1,0,1,2,0,4,1,1,0,0.6106956521739131,1.0,1.0,1.0,1.0
5862,2,1,0,0,0,1,1,1,0,1,2,0,4,1,1,0,0.6106956521739131,1.0,1.0,1.0,1.0
5863,2,1,0,0,0,1,1,1,0,1,2,0,4,1,1,0,0.5562608695652174,1.0,1.0,1.0,1.0
5864,1,3,0,1,0,1,0,0,0,0,1,0,3,1,1,0,0.6721739130434783,1.0,1.0,1.0,1.0
5865,1,3,0,1,0,1,0,0,0,0,1,0,3,1,1,0,0.6026086956521739,1.0,1.0,1.0,1.0
5866,1,3,0,1,0,1,0,0,0,0,1,0,3,1,1,0,0.6611304347826087,1.0,1.0,1.0,1.0
5867,1,3,0,1,0,1,0,0,0,0,1,0,3,1,1,0,0.6588695652173913,1.0,1.0,1.0,1.0
5868,1,3,0,1,0,1,0,0,0,0,1,0,3,1,1,0,0.6405217391304348,1.0,1.0,1.0,1.0
5869,1,3,0,1,0,1,0,0,0,0,1,0,3,1,1,0,0.658695652173913,1.0,1.0,1.0,1.0
5870,1,3,0,1,0,1,0,0,0,0,1,0,3,1,1,0,0.6414782608695652,1.0,1.0,1.0,1.0
5871,1,3,0,1,0,1,0,0,0,0,1,0,3,1,1,0,0.6251304347826087,1.0,1.0,1.0,1.0
5872,1,3,0,1,0,1,0,0,0,0,1,0,3,1,1,0,0.6053913043478261,1.0,1.0,1.0,1.0
5873,1,3,0,1,0,1,0,0,0,0,1,0,3,1,1,0,0.6593913043478261,1.0,1.0,1.0,1.0
5874,3,3,0,1,1,0,1,0,0,2,2,1,4,1,1,2,0.48182608695652174,1.0,1.0,1.0,1.0
5875,3,3,0,1,1,0,1,0,0,2,2,1,4,1,1,2,0.5016521739130434,-0.03,1.0,1.0,1.0
5876,3,3,0,1,1,0,1,0,0,2,2,1,4,1,1,2,0.4816521739130435,1.0,1.0,1.0,1.0
5877,3,3,0,1,1,0,1,0,0,2,2,1,4,1,1,2,0.5293043478260869,-0.27,1.0,1.0,1.0
5878,3,3,0,1,1,0,1,0,0,2,2,1,4,1,1,2,0.5844347826086956,-0.21,1.0,1.0,1.0
5879,3,3,0,1,1,0,1,0,0,2,2,1,4,1,1,2,0.535391304347826,1.0,1.0,1.0,1.0
5880,3,3,0,1,1,0,1,0,0,2,2,1,4,1,1,2,0.5701739130434782,-0.01,1.0,1.0,1.0
5881,3,3,0,1,1,0,1,0,0,2,2,1,4,1,1,2,0.5149565217391304,1.0,1.0,1.0,1.0
5882,3,3,0,1,1,0,1,0,0,2,2,1,4,1,1,2,0.49582608695652175,1.0,1.0,1.0,1.0
5883,3,3,0,1,1,0,1,0,0,2,2,1,4,1,1,2,0.5352173913043479,1.0,1.0,1.0,1.0
5884,3,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0.9487826086956521,1.0,1.0,1.0,1.0
5885,3,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0.9482608695652174,1.0,1.0,1.0,1.0
5886,3,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0.9279130434782609,1.0,1.0,1.0,1.0
5887,3,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0.942,1.0,1.0,1.0,1.0
5888,3,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0.9327826086956522,1.0,1.0,1.0,1.0
5889,3,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0.9509565217391305,1.0,1.0,1.0,1.0
5890,3,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0.9281739130434783,1.0,1.0,1.0,1.0
5891,3,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0.9298260869565217,1.0,1.0,1.0,1.0
5892,3,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0.9381739130434783,1.0,1.0,1.0,1.0
5893,3,2,0,1,0,0,1,1,0,0,4,0,3,1,1,2,0.687304347826087,1.0,1.0,1.0,1.0
5894,3,2,0,1,0,0,1,1,0,0,4,0,3,1,1,2,0.6750434782608696,1.0,1.0,1.0,1.0
5895,3,2,0,1,0,0,1,1,0,0,4,0,3,1,1,2,0.702695652173913,-0.34,1.0,1.0,1.0
5896,3,2,0,1,0,0,1,1,0,0,4,0,3,1,1,2,0.6932173913043478,-0.03,1.0,1.0,1.0
5897,3,2,0,1,0,0,1,1,0,0,4,0,3,1,1,2,0.6273913043478261,-0.47,1.0,1.0,1.0
5898,3,2,0,1,0,0,1,1,0,0,4,0,3,1,1,2,0.2092173913043478,-0.61,1.0,1.0,1.0
5899,3,2,0,1,0,0,1,1,0,0,4,0,3,1,1,2,0.6979130434782608,-0.01,1.0,1.0,1.0
5900,3,2,0,1,0,0,1,1,0,0,4,0,3,1,1,2,0.6504347826086956,1.0,1.0,1.0,1.0
5901,3,2,0,1,0,0,1,1,0,0,4,0,3,1,1,2,0.6719130434782608,1.0,1.0,1.0,1.0
5902,3,2,0,1,0,0,1,1,0,0,4,0,3,1,1,2,0.6667826086956521,1.0,1.0,1.0,1.0
5903,0,2,0,1,0,0,0,1,0,1,4,1,2,1,1,0,0.9655652173913043,1.0,1.0,1.0,1.0
5904,0,2,0,1,0,0,0,1,0,1,4,1,2,1,1,0,0.965304347826087,1.0,1.0,1.0,1.0
5905,0,2,0,1,0,0,0,1,0,1,4,1,2,1,1,0,0.9659130434782609,1.0,1.0,1.0,1.0
5906,0,2,0,1,0,0,0,1,0,1,4,1,2,1,1,0,0.9637391304347827,1.0,1.0,1.0,1.0
5907,0,2,0,1,0,0,0,1,0,1,4,1,2,1,1,0,0.9659130434782609,1.0,1.0,1.0,1.0
5908,0,2,0,1,0,0,0,1,0,1,4,1,2,1,1,0,0.9659130434782609,1.0,1.0,1.0,1.0
5909,0,2,0,1,0,0,0,1,0,1,4,1,2,1,1,0,0.9656521739130435,1.0,1.0,1.0,1.0
5910,0,2,0,1,0,0,0,1,0,1,4,1,2,1,1,0,0.9642608695652174,1.0,1.0,1.0,1.0
5911,0,2,0,1,0,0,0,1,0,1,4,1,2,1,1,0,0.9655652173913043,1.0,1.0,1.0,1.0
5912,2,2,0,0,1,1,1,1,0,1,5,0,2,1,1,0,0.7665217391304348,1.0,1.0,1.0,1.0
5913,2,2,0,0,1,1,1,1,0,1,5,0,2,1,1,0,0.7614782608695652,1.0,1.0,1.0,1.0
5914,2,2,0,0,1,1,1,1,0,1,5,0,2,1,1,0,0.7633913043478261,1.0,1.0,1.0,1.0
5915,2,2,0,0,1,1,1,1,0,1,5,0,2,1,1,0,0.766695652173913,1.0,1.0,1.0,1.0
5916,2,2,0,0,1,1,1,1,0,1,5,0,2,1,1,0,0.7606086956521739,1.0,1.0,1.0,1.0
5917,2,2,0,0,1,1,1,1,0,1,5,0,2,1,1,0,0.764,1.0,1.0,1.0,1.0
5918,2,2,0,0,1,1,1,1,0,1,5,0,2,1,1,0,0.7617391304347826,1.0,1.0,1.0,1.0
5919,2,2,0,0,1,1,1,1,0,1,5,0,2,1,1,0,0.7623478260869565,1.0,1.0,1.0,1.0
5920,2,2,0,0,1,1,1,1,0,1,5,0,2,1,1,0,0.7615652173913043,1.0,1.0,1.0,1.0
5921,2,2,0,0,1,1,1,1,0,1,5,0,2,1,1,0,0.7643478260869565,1.0,1.0,1.0,1.0
5922,2,1,0,0,1,0,1,0,0,2,4,1,3,1,1,0,0.5795652173913044,1.0,1.0,1.0,1.0
5923,2,1,0,0,1,0,1,0,0,2,4,1,3,1,1,0,0.5826956521739131,1.0,1.0,1.0,1.0
5924,2,1,0,0,1,0,1,0,0,2,4,1,3,1,1,0,0.5826956521739131,1.0,1.0,1.0,1.0
5925,2,1,0,0,1,0,1,0,0,2,4,1,3,1,1,0,0.6017391304347826,1.0,1.0,1.0,1.0
5926,2,1,0,0,1,0,1,0,0,2,4,1,3,1,1,0,0.5812173913043478,1.0,1.0,1.0,1.0
5927,2,1,0,0,1,0,1,0,0,2,4,1,3,1,1,0,0.5826956521739131,1.0,1.0,1.0,1.0
5928,2,1,0,0,1,0,1,0,0,2,4,1,3,1,1,0,0.5826956521739131,1.0,1.0,1.0,1.0
5929,2,1,0,0,1,0,1,0,0,2,4,1,3,1,1,0,0.5826956521739131,1.0,1.0,1.0,1.0
5930,2,1,0,0,1,0,1,0,0,2,4,1,3,1,1,0,0.5826956521739131,1.0,1.0,1.0,1.0
5931,1,0,0,0,1,1,1,1,0,2,0,1,4,1,1,0,0.6385217391304348,1.0,1.0,1.0,1.0
5932,1,0,0,0,1,1,1,1,0,2,0,1,4,1,1,0,0.24339130434782608,1.0,1.0,1.0,1.0
5933,1,0,0,0,1,1,1,1,0,2,0,1,4,1,1,0,0.6131304347826086,1.0,1.0,1.0,1.0
5934,1,0,0,0,1,1,1,1,0,2,0,1,4,1,1,0,0.4588695652173913,1.0,1.0,1.0,1.0
5935,1,0,0,0,1,1,1,1,0,2,0,1,4,1,1,0,0.6383478260869565,1.0,1.0,1.0,1.0
5936,1,0,0,0,1,1,1,1,0,2,0,1,4,1,1,0,0.6504347826086956,1.0,1.0,1.0,1.0
5937,1,0,0,0,1,1,1,1,0,2,0,1,4,1,1,0,0.6504347826086956,1.0,1.0,1.0,1.0
5938,1,0,0,0,1,1,1,1,0,2,0,1,4,1,1,0,-0.09773913043478277,1.0,1.0,1.0,1.0
5939,1,0,0,0,1,1,1,1,0,2,0,1,4,1,1,0,0.6414782608695652,1.0,1.0,1.0,1.0
5940,1,0,0,0,1,1,1,1,0,2,0,1,4,1,1,0,0.51,1.0,1.0,1.0,1.0
5941,2,0,0,0,1,1,1,1,1,0,1,0,2,1,1,0,0.5198260869565217,1.0,1.0,1.0,1.0
5942,2,0,0,0,1,1,1,1,1,0,1,0,2,1,1,0,0.5198260869565217,1.0,1.0,1.0,1.0
5943,2,0,0,0,1,1,1,1,1,0,1,0,2,1,1,0,0.528,1.0,1.0,1.0,1.0
5944,2,0,0,0,1,1,1,1,1,0,1,0,2,1,1,0,0.5339130434782609,1.0,1.0,1.0,1.0
5945,2,0,0,0,1,1,1,1,1,0,1,0,2,1,1,0,0.5228695652173914,1.0,1.0,1.0,1.0
5946,2,0,0,0,1,1,1,1,1,0,1,0,2,1,1,0,0.5125217391304348,1.0,1.0,1.0,1.0
5947,2,0,0,0,1,1,1,1,1,0,1,0,2,1,1,0,0.53,1.0,1.0,1.0,1.0
5948,2,0,0,0,1,1,1,1,1,0,1,0,2,1,1,0,0.5623478260869565,1.0,1.0,1.0,1.0
5949,2,0,0,0,1,1,1,1,1,0,1,0,2,1,1,0,0.521391304347826,1.0,1.0,1.0,1.0
5950,0,3,0,1,0,1,0,0,0,0,3,0,2,1,1,0,0.8699130434782608,1.0,1.0,1.0,1.0
5951,0,3,0,1,0,1,0,0,0,0,3,0,2,1,1,0,0.8699130434782608,1.0,1.0,1.0,1.0
5952,0,3,0,1,0,1,0,0,0,0,3,0,2,1,1,0,0.8699130434782608,1.0,1.0,1.0,1.0
5953,0,3,0,1,0,1,0,0,0,0,3,0,2,1,1,0,0.8699130434782608,1.0,1.0,1.0,1.0
5954,0,3,0,1,0,1,0,0,0,0,3,0,2,1,1,0,0.8699130434782608,1.0,1.0,1.0,1.0
5955,0,3,0,1,0,1,0,0,0,0,3,0,2,1,1,0,0.8699130434782608,1.0,1.0,1.0,1.0
5956,0,3,0,1,0,1,0,0,0,0,3,0,2,1,1,0,0.8699130434782608,1.0,1.0,1.0,1.0
5957,0,3,0,1,0,1,0,0,0,0,3,0,2,1,1,0,0.8699130434782608,1.0,1.0,1.0,1.0
5958,0,3,0,1,0,1,0,0,0,0,3,0,2,1,1,0,0.8750434782608696,1.0,1.0,1.0,1.0
5959,0,3,0,1,0,1,0,0,0,0,3,0,2,1,1,0,0.8723478260869565,1.0,1.0,1.0,1.0
5960,3,1,0,0,0,0,0,0,1,0,5,0,2,1,1,2,0.7906086956521738,1.0,1.0,1.0,1.0
5961,3,1,0,0,0,0,0,0,1,0,5,0,2,1,1,2,0.788695652173913,1.0,1.0,1.0,1.0
5962,3,1,0,0,0,0,0,0,1,0,5,0,2,1,1,2,0.7918260869565217,1.0,1.0,1.0,1.0
5963,3,1,0,0,0,0,0,0,1,0,5,0,2,1,1,2,0.7933043478260869,1.0,1.0,1.0,1.0
5964,3,1,0,0,0,0,0,0,1,0,5,0,2,1,1,2,0.7927826086956522,1.0,1.0,1.0,1.0
5965,3,1,0,0,0,0,0,0,1,0,5,0,2,1,1,2,0.7954782608695652,1.0,1.0,1.0,1.0
5966,3,1,0,0,0,0,0,0,1,0,5,0,2,1,1,2,0.7907826086956522,1.0,1.0,1.0,1.0
5967,3,1,0,0,0,0,0,0,1,0,5,0,2,1,1,2,0.7903478260869565,1.0,1.0,1.0,1.0
5968,3,1,0,0,0,0,0,0,1,0,5,0,2,1,1,2,0.7944347826086956,1.0,1.0,1.0,1.0
5969,2,2,0,0,0,0,1,0,0,1,2,1,3,1,1,0,0.7307826086956521,1.0,1.0,1.0,1.0
5970,2,2,0,0,0,0,1,0,0,1,2,1,3,1,1,0,0.7307826086956521,1.0,1.0,1.0,1.0
5971,2,2,0,0,0,0,1,0,0,1,2,1,3,1,1,0,0.7307826086956521,1.0,1.0,1.0,1.0
5972,2,2,0,0,0,0,1,0,0,1,2,1,3,1,1,0,0.7307826086956521,1.0,1.0,1.0,1.0
5973,2,2,0,0,0,0,1,0,0,1,2,1,3,1,1,0,0.7307826086956521,1.0,1.0,1.0,1.0
5974,2,2,0,0,0,0,1,0,0,1,2,1,3,1,1,0,0.7307826086956521,1.0,1.0,1.0,1.0
5975,2,2,0,0,0,0,1,0,0,1,2,1,3,1,1,0,0.7307826086956521,1.0,1.0,1.0,1.0
5976,2,2,0,0,0,0,1,0,0,1,2,1,3,1,1,0,0.7307826086956521,1.0,1.0,1.0,1.0
5977,2,2,0,0,0,0,1,0,0,1,2,1,3,1,1,0,0.7307826086956521,1.0,1.0,1.0,1.0
5978,2,2,0,0,0,0,1,0,0,1,2,1,3,1,1,0,0.7307826086956521,1.0,1.0,1.0,1.0
5979,2,3,0,1,1,1,0,1,1,0,0,1,3,1,1,0,0.45034782608695645,1.0,1.0,0.19,1.0
5980,2,3,0,1,1,1,0,1,1,0,0,1,3,1,1,0,0.45034782608695645,1.0,1.0,0.18,1.0
5981,2,3,0,1,1,1,0,1,1,0,0,1,3,1,1,0,0.45034782608695645,1.0,1.0,0.11,1.0
5982,2,3,0,1,1,1,0,1,1,0,0,1,3,1,1,0,0.45034782608695645,1.0,1.0,0.17,1.0
5983,2,3,0,1,1,1,0,1,1,0,0,1,3,1,1,0,0.45034782608695645,1.0,1.0,0.15,1.0
5984,2,3,0,1,1,1,0,1,1,0,0,1,3,1,1,0,0.45034782608695645,1.0,1.0,0.12,1.0
5985,2,3,0,1,1,1,0,1,1,0,0,1,3,1,1,0,0.45034782608695645,1.0,1.0,0.19,1.0
5986,2,3,0,1,1,1,0,1,1,0,0,1,3,1,1,0,0.45034782608695645,1.0,1.0,0.17,1.0
5987,2,3,0,1,1,1,0,1,1,0,0,1,3,1,1,0,0.45034782608695645,1.0,1.0,0.11,1.0
5988,2,3,0,1,1,1,0,1,1,0,0,1,3,1,1,0,0.45034782608695645,1.0,1.0,0.17,1.0
5989,0,2,0,1,1,0,1,0,1,0,3,0,3,1,1,0,0.9618260869565217,1.0,1.0,1.0,1.0
5990,0,2,0,1,1,0,1,0,1,0,3,0,3,1,1,0,0.9618260869565217,1.0,1.0,1.0,1.0
5991,0,2,0,1,1,0,1,0,1,0,3,0,3,1,1,0,0.9618260869565217,1.0,1.0,1.0,1.0
5992,0,2,0,1,1,0,1,0,1,0,3,0,3,1,1,0,0.9618260869565217,1.0,1.0,1.0,1.0
5993,0,2,0,1,1,0,1,0,1,0,3,0,3,1,1,0,0.9618260869565217,1.0,1.0,1.0,1.0
5994,0,2,0,1,1,0,1,0,1,0,3,0,3,1,1,0,0.9618260869565217,1.0,1.0,1.0,1.0
5995,0,2,0,1,1,0,1,0,1,0,3,0,3,1,1,0,0.9618260869565217,1.0,1.0,1.0,1.0
5996,0,2,0,1,1,0,1,0,1,0,3,0,3,1,1,0,0.9618260869565217,1.0,1.0,1.0,1.0
5997,0,2,0,1,1,0,1,0,1,0,3,0,3,1,1,0,0.9617391304347827,1.0,1.0,1.0,1.0
5998,2,3,0,0,1,1,1,0,1,2,6,0,3,1,1,0,0.45034782608695645,1.0,1.0,0.18,1.0
5999,2,3,0,0,1,1,1,0,1,2,6,0,3,1,1,0,0.45034782608695645,1.0,1.0,0.17,1.0
6000,2,3,0,0,1,1,1,0,1,2,6,0,3,1,1,0,0.45034782608695645,1.0,1.0,0.17,1.0
6001,2,3,0,0,1,1,1,0,1,2,6,0,3,1,1,0,0.45034782608695645,1.0,1.0,0.17,1.0
6002,2,3,0,0,1,1,1,0,1,2,6,0,3,1,1,0,0.45034782608695645,1.0,1.0,0.17,1.0
6003,2,3,0,0,1,1,1,0,1,2,6,0,3,1,1,0,0.45034782608695645,1.0,1.0,0.17,1.0
6004,2,3,0,0,1,1,1,0,1,2,6,0,3,1,1,0,0.45034782608695645,1.0,1.0,0.17,1.0
6005,2,3,0,0,1,1,1,0,1,2,6,0,3,1,1,0,0.45034782608695645,1.0,1.0,0.17,1.0
6006,2,3,0,0,1,1,1,0,1,2,6,0,3,1,1,0,0.45034782608695645,1.0,1.0,0.17,1.0
6007,2,3,0,0,1,1,1,0,1,2,6,0,3,1,1,0,0.45034782608695645,1.0,1.0,0.17,1.0
6008,0,1,0,0,0,1,0,0,0,2,3,0,3,1,1,0,0.9914782608695653,1.0,1.0,1.0,1.0
6009,0,1,0,0,0,1,0,0,0,2,3,0,3,1,1,0,0.9914782608695653,1.0,1.0,1.0,1.0
6010,0,1,0,0,0,1,0,0,0,2,3,0,3,1,1,0,0.9914782608695653,1.0,1.0,1.0,1.0
6011,0,1,0,0,0,1,0,0,0,2,3,0,3,1,1,0,0.9914782608695653,1.0,1.0,1.0,1.0
6012,0,1,0,0,0,1,0,0,0,2,3,0,3,1,1,0,0.9914782608695653,1.0,1.0,1.0,1.0
6013,0,1,0,0,0,1,0,0,0,2,3,0,3,1,1,0,0.9914782608695653,1.0,1.0,1.0,1.0
6014,0,1,0,0,0,1,0,0,0,2,3,0,3,1,1,0,0.9914782608695653,1.0,1.0,1.0,1.0
6015,0,1,0,0,0,1,0,0,0,2,3,0,3,1,1,0,0.9914782608695653,1.0,1.0,1.0,1.0
6016,0,1,0,0,0,1,0,0,0,2,3,0,3,1,1,0,0.9914782608695653,1.0,1.0,1.0,1.0
6017,3,3,0,0,1,1,0,1,1,1,4,0,2,1,1,0,0.935304347826087,1.0,1.0,1.0,1.0
6018,3,3,0,0,1,1,0,1,1,1,4,0,2,1,1,0,0.9494782608695652,1.0,1.0,1.0,1.0
6019,3,3,0,0,1,1,0,1,1,1,4,0,2,1,1,0,0.928695652173913,1.0,1.0,1.0,1.0
6020,3,3,0,0,1,1,0,1,1,1,4,0,2,1,1,0,0.9157391304347826,1.0,1.0,1.0,1.0
6021,3,3,0,0,1,1,0,1,1,1,4,0,2,1,1,0,0.9193913043478261,1.0,1.0,1.0,1.0
6022,3,3,0,0,1,1,0,1,1,1,4,0,2,1,1,0,0.958,1.0,1.0,1.0,1.0
6023,3,3,0,0,1,1,0,1,1,1,4,0,2,1,1,0,0.9973913043478261,1.0,1.0,1.0,1.0
6024,3,3,0,0,1,1,0,1,1,1,4,0,2,1,1,0,0.9152173913043478,1.0,1.0,1.0,1.0
6025,3,3,0,0,1,1,0,1,1,1,4,0,2,1,1,0,0.9076521739130434,1.0,1.0,1.0,1.0
6026,3,3,0,0,1,1,0,1,1,1,4,0,2,1,1,0,0.9132173913043478,1.0,1.0,1.0,1.0
6027,2,3,0,1,0,1,1,0,0,1,5,0,3,1,1,0,0.45034782608695645,1.0,1.0,0.17,1.0
6028,2,3,0,1,0,1,1,0,0,1,5,0,3,1,1,0,0.45034782608695645,1.0,1.0,0.17,1.0
6029,2,3,0,1,0,1,1,0,0,1,5,0,3,1,1,0,0.45034782608695645,1.0,1.0,0.17,1.0
6030,2,3,0,1,0,1,1,0,0,1,5,0,3,1,1,0,0.45034782608695645,1.0,1.0,0.17,1.0
6031,2,3,0,1,0,1,1,0,0,1,5,0,3,1,1,0,0.45034782608695645,1.0,1.0,0.17,1.0
6032,2,3,0,1,0,1,1,0,0,1,5,0,3,1,1,0,0.45034782608695645,1.0,1.0,0.17,1.0
6033,2,3,0,1,0,1,1,0,0,1,5,0,3,1,1,0,0.45034782608695645,1.0,1.0,0.17,1.0
6034,2,3,0,1,0,1,1,0,0,1,5,0,3,1,1,0,0.45034782608695645,1.0,1.0,0.17,1.0
6035,2,3,0,1,0,1,1,0,0,1,5,0,3,1,1,0,0.45034782608695645,1.0,1.0,0.17,1.0
6036,2,1,0,1,0,0,1,1,0,0,5,1,2,1,1,0,0.6614782608695652,1.0,1.0,1.0,1.0
6037,2,1,0,1,0,0,1,1,0,0,5,1,2,1,1,0,0.6411304347826087,1.0,1.0,1.0,1.0
6038,2,1,0,1,0,0,1,1,0,0,5,1,2,1,1,0,0.6209565217391304,1.0,1.0,1.0,1.0
6039,2,1,0,1,0,0,1,1,0,0,5,1,2,1,1,0,0.6207826086956522,1.0,1.0,1.0,1.0
